,city,date,No-Visa,Visa,Group
2311,CANAKKALE,2020-04-21,55.0,284.0,Other cities
2312,CANAKKALE,2020-04-22,54.0,274.0,Other cities
2313,CANAKKALE,2020-04-23,60.0,280.0,Other cities
2314,CANAKKALE,2020-04-24,55.0,279.0,Other cities
2315,CANAKKALE,2020-04-25,59.0,281.0,Other cities
2316,CANAKKALE,2020-04-26,59.0,282.0,Other cities
2317,CANAKKALE,2020-04-27,53.0,279.0,Other cities
2318,CANAKKALE,2020-04-28,56.0,282.0,Other cities
2319,CANAKKALE,2020-04-29,53.0,279.0,Other cities
2320,CANAKKALE,2020-04-30,55.0,267.0,Other cities
2321,CANAKKALE,2020-05-01,55.0,268.0,Other cities
2322,CANAKKALE,2020-05-02,54.0,261.0,Other cities
2323,CANAKKALE,2020-05-03,57.0,262.0,Other cities
2324,CANAKKALE,2020-05-04,56.0,259.0,Other cities
2325,CANAKKALE,2020-05-05,55.0,264.0,Other cities
2326,CANAKKALE,2020-05-06,54.0,266.0,Other cities
2327,CANAKKALE,2020-05-07,53.0,258.0,Other cities
2328,CANAKKALE,2020-05-08,56.0,260.0,Other cities
2329,CANAKKALE,2020-05-09,54.0,270.0,Other cities
2330,CANAKKALE,2020-05-10,55.0,264.0,Other cities
2331,CANAKKALE,2020-05-11,53.0,263.0,Other cities
2332,CANAKKALE,2020-05-12,53.0,273.0,Other cities
2333,CANAKKALE,2020-05-13,57.0,277.0,Other cities
2334,CANAKKALE,2020-05-14,58.0,266.0,Other cities
2335,CANAKKALE,2020-05-15,40.0,260.0,Other cities
2336,CANAKKALE,2020-05-16,41.0,266.0,Other cities
2337,CANAKKALE,2020-05-17,38.0,266.0,Other cities
2338,CANAKKALE,2020-05-18,36.0,263.0,Other cities
2339,CANAKKALE,2020-05-19,41.0,257.0,Other cities
2340,CANAKKALE,2020-05-20,39.0,259.0,Other cities
2341,CANAKKALE,2020-05-21,40.0,263.0,Other cities
2342,CANAKKALE,2020-05-22,37.0,267.0,Other cities
2343,CANAKKALE,2020-05-23,37.0,270.0,Other cities
2344,CANAKKALE,2020-05-24,37.0,267.0,Other cities
2345,CANAKKALE,2020-05-25,33.0,264.0,Other cities
2346,CANAKKALE,2020-05-26,35.0,264.0,Other cities
2347,CANAKKALE,2020-05-27,35.0,261.0,Other cities
2348,CANAKKALE,2020-05-28,40.0,263.0,Other cities
2349,CANAKKALE,2020-05-29,35.0,264.0,Other cities
2350,CANAKKALE,2020-05-30,36.0,264.0,Other cities
2351,CANAKKALE,2020-05-31,37.0,260.0,Other cities
2352,CANAKKALE,2020-06-01,36.0,256.0,Other cities
2353,CANAKKALE,2020-06-02,35.0,264.0,Other cities
2354,CANAKKALE,2020-06-03,31.0,274.0,Other cities
2355,CANAKKALE,2020-06-04,36.0,282.0,Other cities
2356,CANAKKALE,2020-06-05,34.0,274.0,Other cities
2357,CANAKKALE,2020-06-06,32.0,270.0,Other cities
2358,CANAKKALE,2020-06-07,35.0,270.0,Other cities
2359,CANAKKALE,2020-06-08,31.0,273.0,Other cities
2360,CANAKKALE,2020-06-09,32.0,269.0,Other cities
2361,CANAKKALE,2020-06-10,28.0,276.0,Other cities
2362,CANAKKALE,2020-06-11,28.0,273.0,Other cities
2363,CANAKKALE,2020-06-12,29.0,275.0,Other cities
2364,CANAKKALE,2020-06-13,30.0,280.0,Other cities
2365,CANAKKALE,2020-06-14,34.0,279.0,Other cities
2366,CANAKKALE,2020-06-15,29.0,283.0,Other cities
2367,CANKIRI,2020-02-28,3.0,45.0,Other cities
2368,CANKIRI,2020-02-29,1.0,26.0,Other cities
2369,CANKIRI,2020-03-01,1.0,25.0,Other cities
2370,CANKIRI,2020-03-02,1.0,19.0,Other cities
2371,CANKIRI,2020-03-03,0.0,21.0,Other cities
2372,CANKIRI,2020-03-04,0.0,14.0,Other cities
2373,CANKIRI,2020-03-05,0.0,21.0,Other cities
2374,CANKIRI,2020-03-06,0.0,20.0,Other cities
2375,CANKIRI,2020-03-07,0.0,24.0,Other cities
2376,CANKIRI,2020-03-08,1.0,28.0,Other cities
2377,CANKIRI,2020-03-09,1.0,26.0,Other cities
2378,CANKIRI,2020-03-10,0.0,27.0,Other cities
2379,CANKIRI,2020-03-11,0.0,40.0,Other cities
2380,CANKIRI,2020-03-12,0.0,43.0,Other cities
2381,CANKIRI,2020-03-13,0.0,42.0,Other cities
2382,CANKIRI,2020-03-14,0.0,42.0,Other cities
2383,CANKIRI,2020-03-15,1.0,43.0,Other cities
2384,CANKIRI,2020-03-16,1.0,43.0,Other cities
2385,CANKIRI,2020-03-17,1.0,45.0,Other cities
2386,CANKIRI,2020-03-18,0.0,43.0,Other cities
2387,CANKIRI,2020-03-19,1.0,44.0,Other cities
2388,CANKIRI,2020-03-20,0.0,46.0,Other cities
2389,CANKIRI,2020-03-21,0.0,44.0,Other cities
2390,CANKIRI,2020-03-22,1.0,44.0,Other cities
2391,CANKIRI,2020-03-23,0.0,43.0,Other cities
2392,CANKIRI,2020-03-24,0.0,43.0,Other cities
2393,CANKIRI,2020-03-25,1.0,42.0,Other cities
2394,CANKIRI,2020-03-26,0.0,43.0,Other cities
2395,CANKIRI,2020-03-27,0.0,58.0,Other cities
2396,CANKIRI,2020-03-28,0.0,91.0,Other cities
2397,CANKIRI,2020-03-29,0.0,90.0,Other cities
2398,CANKIRI,2020-03-30,0.0,92.0,Other cities
2399,CANKIRI,2020-03-31,0.0,91.0,Other cities
2400,CANKIRI,2020-04-01,0.0,95.0,Other cities
2401,CANKIRI,2020-04-02,0.0,94.0,Other cities
2402,CANKIRI,2020-04-03,0.0,96.0,Other cities
2403,CANKIRI,2020-04-04,1.0,99.0,Other cities
2404,CANKIRI,2020-04-05,2.0,86.0,Other cities
2405,CANKIRI,2020-04-06,2.0,86.0,Other cities
2406,CANKIRI,2020-04-07,2.0,87.0,Other cities
2407,CANKIRI,2020-04-08,2.0,87.0,Other cities
2408,CANKIRI,2020-04-09,2.0,89.0,Other cities
2409,CANKIRI,2020-04-10,2.0,87.0,Other cities
2410,CANKIRI,2020-04-11,2.0,88.0,Other cities
2411,CANKIRI,2020-04-12,3.0,87.0,Other cities
2412,CANKIRI,2020-04-13,2.0,90.0,Other cities
2413,CANKIRI,2020-04-14,2.0,88.0,Other cities
2414,CANKIRI,2020-04-15,2.0,87.0,Other cities
2415,CANKIRI,2020-04-16,2.0,87.0,Other cities
2416,CANKIRI,2020-04-17,2.0,87.0,Other cities
2417,CANKIRI,2020-04-18,5.0,87.0,Other cities
2418,CANKIRI,2020-04-19,4.0,88.0,Other cities
2419,CANKIRI,2020-04-20,1.0,79.0,Other cities
2420,CANKIRI,2020-04-21,0.0,79.0,Other cities
2421,CANKIRI,2020-04-22,1.0,74.0,Other cities
2422,CANKIRI,2020-04-23,1.0,74.0,Other cities
2423,CANKIRI,2020-04-24,0.0,71.0,Other cities
2424,CANKIRI,2020-04-25,0.0,73.0,Other cities
2425,CANKIRI,2020-04-26,0.0,73.0,Other cities
2426,CANKIRI,2020-04-27,2.0,59.0,Other cities
2427,CANKIRI,2020-04-28,0.0,54.0,Other cities
2428,CANKIRI,2020-04-29,0.0,46.0,Other cities
2429,CANKIRI,2020-04-30,0.0,43.0,Other cities
2430,CANKIRI,2020-05-01,1.0,43.0,Other cities
2431,CANKIRI,2020-05-02,1.0,44.0,Other cities
2432,CANKIRI,2020-05-03,1.0,43.0,Other cities
2433,CANKIRI,2020-05-04,1.0,41.0,Other cities
2434,CANKIRI,2020-05-05,2.0,40.0,Other cities
2435,CANKIRI,2020-05-06,2.0,37.0,Other cities
2436,CANKIRI,2020-05-07,2.0,37.0,Other cities
2437,CANKIRI,2020-05-08,2.0,37.0,Other cities
2438,CANKIRI,2020-05-09,2.0,40.0,Other cities
2439,CANKIRI,2020-05-10,2.0,39.0,Other cities
2440,CANKIRI,2020-05-11,2.0,37.0,Other cities
2441,CANKIRI,2020-05-12,3.0,37.0,Other cities
2442,CANKIRI,2020-05-13,2.0,38.0,Other cities
2443,CANKIRI,2020-05-14,2.0,38.0,Other cities
2444,CANKIRI,2020-05-15,1.0,36.0,Other cities
2445,CANKIRI,2020-05-16,3.0,37.0,Other cities
2446,CANKIRI,2020-05-17,1.0,37.0,Other cities
2447,CANKIRI,2020-05-18,1.0,36.0,Other cities
2448,CANKIRI,2020-05-19,2.0,36.0,Other cities
2449,CANKIRI,2020-05-20,2.0,37.0,Other cities
2450,CANKIRI,2020-05-21,2.0,36.0,Other cities
2451,CANKIRI,2020-05-22,2.0,39.0,Other cities
2452,CANKIRI,2020-05-23,2.0,38.0,Other cities
2453,CANKIRI,2020-05-24,2.0,37.0,Other cities
2454,CANKIRI,2020-05-25,2.0,38.0,Other cities
2455,CANKIRI,2020-05-26,3.0,37.0,Other cities
2456,CANKIRI,2020-05-27,3.0,38.0,Other cities
2457,CANKIRI,2020-05-28,3.0,37.0,Other cities
2458,CANKIRI,2020-05-29,3.0,37.0,Other cities
2459,CANKIRI,2020-05-30,3.0,36.0,Other cities
2460,CANKIRI,2020-05-31,3.0,40.0,Other cities
2461,CANKIRI,2020-06-01,3.0,38.0,Other cities
2462,CANKIRI,2020-06-02,3.0,35.0,Other cities
2463,CANKIRI,2020-06-03,3.0,36.0,Other cities
2464,CANKIRI,2020-06-04,3.0,37.0,Other cities
2465,CANKIRI,2020-06-05,3.0,39.0,Other cities
2466,CANKIRI,2020-06-06,3.0,40.0,Other cities
2467,CANKIRI,2020-06-07,3.0,39.0,Other cities
2468,CANKIRI,2020-06-08,3.0,39.0,Other cities
2469,CANKIRI,2020-06-09,3.0,38.0,Other cities
2470,CANKIRI,2020-06-10,3.0,40.0,Other cities
2471,CANKIRI,2020-06-11,3.0,40.0,Other cities
2472,CANKIRI,2020-06-12,3.0,40.0,Other cities
2473,CANKIRI,2020-06-13,3.0,40.0,Other cities
2474,CANKIRI,2020-06-14,3.0,40.0,Other cities
2475,CANKIRI,2020-06-15,4.0,39.0,Other cities
2476,CORUM,2020-02-28,0.0,96.0,Other cities
2477,CORUM,2020-02-29,0.0,63.0,Other cities
2478,CORUM,2020-03-01,0.0,39.0,Other cities
2479,CORUM,2020-03-02,0.0,48.0,Other cities
2480,CORUM,2020-03-03,0.0,52.0,Other cities
2481,CORUM,2020-03-04,2.0,51.0,Other cities
2482,CORUM,2020-03-05,0.0,55.0,Other cities
2483,CORUM,2020-03-06,0.0,57.0,Other cities
2484,CORUM,2020-03-07,0.0,59.0,Other cities
2485,CORUM,2020-03-08,0.0,59.0,Other cities
2486,CORUM,2020-03-09,0.0,58.0,Other cities
2487,CORUM,2020-03-10,0.0,54.0,Other cities
2488,CORUM,2020-03-11,1.0,59.0,Other cities
2489,CORUM,2020-03-12,0.0,64.0,Other cities
2490,CORUM,2020-03-13,0.0,66.0,Other cities
2491,CORUM,2020-03-14,0.0,74.0,Other cities
2492,CORUM,2020-03-15,0.0,73.0,Other cities
2493,CORUM,2020-03-16,0.0,77.0,Other cities
2494,CORUM,2020-03-17,0.0,71.0,Other cities
2495,CORUM,2020-03-18,0.0,71.0,Other cities
2496,CORUM,2020-03-19,0.0,79.0,Other cities
2497,CORUM,2020-03-20,0.0,80.0,Other cities
2498,CORUM,2020-03-21,0.0,85.0,Other cities
2499,CORUM,2020-03-22,0.0,83.0,Other cities
2500,CORUM,2020-03-23,0.0,82.0,Other cities
2501,CORUM,2020-03-24,0.0,88.0,Other cities
2502,CORUM,2020-03-25,1.0,83.0,Other cities
2503,CORUM,2020-03-26,0.0,84.0,Other cities
2504,CORUM,2020-03-27,0.0,85.0,Other cities
2505,CORUM,2020-03-28,0.0,89.0,Other cities
2506,CORUM,2020-03-29,0.0,89.0,Other cities
2507,CORUM,2020-03-30,2.0,87.0,Other cities
2508,CORUM,2020-03-31,1.0,88.0,Other cities
2509,CORUM,2020-04-01,1.0,88.0,Other cities
2510,CORUM,2020-04-02,0.0,92.0,Other cities
2511,CORUM,2020-04-03,0.0,91.0,Other cities
2512,CORUM,2020-04-04,0.0,90.0,Other cities
2513,CORUM,2020-04-05,0.0,93.0,Other cities
2514,CORUM,2020-04-06,1.0,93.0,Other cities
2515,CORUM,2020-04-07,0.0,93.0,Other cities
2516,CORUM,2020-04-08,0.0,93.0,Other cities
2517,CORUM,2020-04-09,2.0,94.0,Other cities
2518,CORUM,2020-04-10,0.0,94.0,Other cities
2519,CORUM,2020-04-11,0.0,94.0,Other cities
2520,CORUM,2020-04-12,0.0,95.0,Other cities
2521,CORUM,2020-04-13,0.0,95.0,Other cities
2522,CORUM,2020-04-14,0.0,96.0,Other cities
2523,CORUM,2020-04-15,0.0,95.0,Other cities
2524,CORUM,2020-04-16,0.0,98.0,Other cities
2525,CORUM,2020-04-17,2.0,98.0,Other cities
2526,CORUM,2020-04-18,0.0,104.0,Other cities
2527,CORUM,2020-04-19,1.0,101.0,Other cities
2528,CORUM,2020-04-20,0.0,102.0,Other cities
2529,CORUM,2020-04-21,0.0,100.0,Other cities
2530,CORUM,2020-04-22,0.0,99.0,Other cities
2531,CORUM,2020-04-23,0.0,101.0,Other cities
2532,CORUM,2020-04-24,0.0,102.0,Other cities
2533,CORUM,2020-04-25,0.0,100.0,Other cities
2534,CORUM,2020-04-26,0.0,100.0,Other cities
2535,CORUM,2020-04-27,0.0,100.0,Other cities
2536,CORUM,2020-04-28,0.0,103.0,Other cities
2537,CORUM,2020-04-29,0.0,101.0,Other cities
2538,CORUM,2020-04-30,0.0,99.0,Other cities
2539,CORUM,2020-05-01,1.0,101.0,Other cities
2540,CORUM,2020-05-02,0.0,100.0,Other cities
2541,CORUM,2020-05-03,0.0,102.0,Other cities
2542,CORUM,2020-05-04,1.0,101.0,Other cities
2543,CORUM,2020-05-05,1.0,101.0,Other cities
2544,CORUM,2020-05-06,1.0,100.0,Other cities
2545,CORUM,2020-05-07,1.0,98.0,Other cities
2546,CORUM,2020-05-08,1.0,98.0,Other cities
2547,CORUM,2020-05-09,1.0,99.0,Other cities
2548,CORUM,2020-05-10,2.0,97.0,Other cities
2549,CORUM,2020-05-11,1.0,98.0,Other cities
2550,CORUM,2020-05-12,1.0,100.0,Other cities
2551,CORUM,2020-05-13,1.0,99.0,Other cities
2552,CORUM,2020-05-14,2.0,107.0,Other cities
2553,CORUM,2020-05-15,0.0,103.0,Other cities
2554,CORUM,2020-05-16,0.0,105.0,Other cities
2555,CORUM,2020-05-17,0.0,104.0,Other cities
2556,CORUM,2020-05-18,1.0,103.0,Other cities
2557,CORUM,2020-05-19,0.0,105.0,Other cities
2558,CORUM,2020-05-20,0.0,104.0,Other cities
2559,CORUM,2020-05-21,0.0,104.0,Other cities
2560,CORUM,2020-05-22,0.0,103.0,Other cities
2561,CORUM,2020-05-23,0.0,103.0,Other cities
2562,CORUM,2020-05-24,2.0,104.0,Other cities
2563,CORUM,2020-05-25,0.0,104.0,Other cities
2564,CORUM,2020-05-26,0.0,105.0,Other cities
2565,CORUM,2020-05-27,0.0,105.0,Other cities
2566,CORUM,2020-05-28,0.0,107.0,Other cities
2567,CORUM,2020-05-29,0.0,104.0,Other cities
2568,CORUM,2020-05-30,0.0,107.0,Other cities
2569,CORUM,2020-05-31,0.0,108.0,Other cities
2570,CORUM,2020-06-01,0.0,104.0,Other cities
2571,CORUM,2020-06-02,0.0,105.0,Other cities
2572,CORUM,2020-06-03,0.0,107.0,Other cities
2573,CORUM,2020-06-04,0.0,105.0,Other cities
2574,CORUM,2020-06-05,0.0,107.0,Other cities
2575,CORUM,2020-06-06,0.0,113.0,Other cities
2576,CORUM,2020-06-07,0.0,108.0,Other cities
2577,CORUM,2020-06-08,0.0,106.0,Other cities
2578,CORUM,2020-06-09,0.0,107.0,Other cities
2579,CORUM,2020-06-10,0.0,108.0,Other cities
2580,CORUM,2020-06-11,0.0,108.0,Other cities
2581,CORUM,2020-06-12,0.0,110.0,Other cities
2582,CORUM,2020-06-13,0.0,108.0,Other cities
2583,CORUM,2020-06-14,0.0,107.0,Other cities
2584,CORUM,2020-06-15,0.0,103.0,Other cities
2585,DENIZLI,2020-02-28,5.0,185.0,Other cities
2586,DENIZLI,2020-02-29,5.0,80.0,Other cities
2587,DENIZLI,2020-03-01,5.0,44.0,Other cities
2588,DENIZLI,2020-03-02,5.0,100.0,Other cities
2589,DENIZLI,2020-03-03,4.0,99.0,Other cities
2590,DENIZLI,2020-03-04,4.0,100.0,Other cities
2591,DENIZLI,2020-03-05,4.0,102.0,Other cities
2592,DENIZLI,2020-03-06,5.0,116.0,Other cities
2593,DENIZLI,2020-03-07,5.0,126.0,Other cities
2594,DENIZLI,2020-03-08,6.0,130.0,Other cities
2595,DENIZLI,2020-03-09,6.0,133.0,Other cities
2596,DENIZLI,2020-03-10,4.0,132.0,Other cities
2597,DENIZLI,2020-03-11,9.0,137.0,Other cities
2598,DENIZLI,2020-03-12,4.0,144.0,Other cities
2599,DENIZLI,2020-03-13,5.0,145.0,Other cities
2600,DENIZLI,2020-03-14,4.0,146.0,Other cities
2601,DENIZLI,2020-03-15,5.0,145.0,Other cities
2602,DENIZLI,2020-03-16,5.0,146.0,Other cities
2603,DENIZLI,2020-03-17,4.0,143.0,Other cities
2604,DENIZLI,2020-03-18,3.0,142.0,Other cities
2605,DENIZLI,2020-03-19,3.0,151.0,Other cities
2606,DENIZLI,2020-03-20,2.0,155.0,Other cities
2607,DENIZLI,2020-03-21,2.0,162.0,Other cities
2608,DENIZLI,2020-03-22,3.0,152.0,Other cities
2609,DENIZLI,2020-03-23,2.0,154.0,Other cities
2610,DENIZLI,2020-03-24,2.0,158.0,Other cities
2611,DENIZLI,2020-03-25,2.0,159.0,Other cities
2612,DENIZLI,2020-03-26,1.0,166.0,Other cities
2613,DENIZLI,2020-03-27,1.0,164.0,Other cities
2614,DENIZLI,2020-03-28,1.0,163.0,Other cities
2615,DENIZLI,2020-03-29,1.0,165.0,Other cities
2616,DENIZLI,2020-03-30,1.0,164.0,Other cities
2617,DENIZLI,2020-03-31,1.0,162.0,Other cities
2618,DENIZLI,2020-04-01,1.0,165.0,Other cities
2619,DENIZLI,2020-04-02,2.0,162.0,Other cities
2620,DENIZLI,2020-04-03,1.0,162.0,Other cities
2621,DENIZLI,2020-04-04,1.0,162.0,Other cities
2622,DENIZLI,2020-04-05,1.0,166.0,Other cities
2623,DENIZLI,2020-04-06,1.0,165.0,Other cities
2624,DENIZLI,2020-04-07,1.0,167.0,Other cities
2625,DENIZLI,2020-04-08,1.0,166.0,Other cities
2626,DENIZLI,2020-04-09,1.0,164.0,Other cities
2627,DENIZLI,2020-04-10,1.0,165.0,Other cities
2628,DENIZLI,2020-04-11,2.0,168.0,Other cities
2629,DENIZLI,2020-04-12,2.0,168.0,Other cities
2630,DENIZLI,2020-04-13,2.0,168.0,Other cities
2631,DENIZLI,2020-04-14,2.0,169.0,Other cities
2632,DENIZLI,2020-04-15,3.0,171.0,Other cities
2633,DENIZLI,2020-04-16,3.0,169.0,Other cities
2634,DENIZLI,2020-04-17,2.0,176.0,Other cities
2635,DENIZLI,2020-04-18,1.0,185.0,Other cities
2636,DENIZLI,2020-04-19,1.0,182.0,Other cities
2637,DENIZLI,2020-04-20,1.0,183.0,Other cities
2638,DENIZLI,2020-04-21,1.0,186.0,Other cities
2639,DENIZLI,2020-04-22,1.0,191.0,Other cities
2640,DENIZLI,2020-04-23,1.0,187.0,Other cities
2641,DENIZLI,2020-04-24,2.0,186.0,Other cities
2642,DENIZLI,2020-04-25,1.0,186.0,Other cities
2643,DENIZLI,2020-04-26,1.0,186.0,Other cities
2644,DENIZLI,2020-04-27,1.0,186.0,Other cities
2645,DENIZLI,2020-04-28,1.0,187.0,Other cities
2646,DENIZLI,2020-04-29,1.0,187.0,Other cities
2647,DENIZLI,2020-04-30,1.0,187.0,Other cities
2648,DENIZLI,2020-05-01,1.0,186.0,Other cities
2649,DENIZLI,2020-05-02,1.0,186.0,Other cities
2650,DENIZLI,2020-05-03,1.0,186.0,Other cities
2651,DENIZLI,2020-05-04,1.0,188.0,Other cities
2652,DENIZLI,2020-05-05,2.0,186.0,Other cities
2653,DENIZLI,2020-05-06,1.0,187.0,Other cities
2654,DENIZLI,2020-05-07,1.0,186.0,Other cities
2655,DENIZLI,2020-05-08,1.0,190.0,Other cities
2656,DENIZLI,2020-05-09,1.0,189.0,Other cities
2657,DENIZLI,2020-05-10,1.0,190.0,Other cities
2658,DENIZLI,2020-05-11,1.0,192.0,Other cities
2659,DENIZLI,2020-05-12,1.0,190.0,Other cities
2660,DENIZLI,2020-05-13,1.0,190.0,Other cities
2661,DENIZLI,2020-05-14,2.0,186.0,Other cities
2662,DENIZLI,2020-05-15,2.0,181.0,Other cities
2663,DENIZLI,2020-05-16,1.0,181.0,Other cities
2664,DENIZLI,2020-05-17,1.0,180.0,Other cities
2665,DENIZLI,2020-05-18,1.0,180.0,Other cities
2666,DENIZLI,2020-05-19,1.0,183.0,Other cities
2667,DENIZLI,2020-05-20,1.0,180.0,Other cities
2668,DENIZLI,2020-05-21,1.0,181.0,Other cities
2669,DENIZLI,2020-05-22,1.0,179.0,Other cities
2670,DENIZLI,2020-05-23,2.0,177.0,Other cities
2671,DENIZLI,2020-05-24,1.0,177.0,Other cities
2672,DENIZLI,2020-05-25,1.0,177.0,Other cities
2673,DENIZLI,2020-05-26,1.0,177.0,Other cities
2674,DENIZLI,2020-05-27,1.0,179.0,Other cities
2675,DENIZLI,2020-05-28,2.0,176.0,Other cities
2676,DENIZLI,2020-05-29,2.0,177.0,Other cities
2677,DENIZLI,2020-05-30,1.0,180.0,Other cities
2678,DENIZLI,2020-05-31,1.0,180.0,Other cities
2679,DENIZLI,2020-06-01,2.0,181.0,Other cities
2680,DENIZLI,2020-06-02,1.0,185.0,Other cities
2681,DENIZLI,2020-06-03,1.0,188.0,Other cities
2682,DENIZLI,2020-06-04,0.0,179.0,Other cities
2683,DENIZLI,2020-06-05,0.0,179.0,Other cities
2684,DENIZLI,2020-06-06,0.0,177.0,Other cities
2685,DENIZLI,2020-06-07,0.0,178.0,Other cities
2686,DENIZLI,2020-06-08,0.0,177.0,Other cities
2687,DENIZLI,2020-06-09,0.0,173.0,Other cities
2688,DENIZLI,2020-06-10,0.0,178.0,Other cities
2689,DENIZLI,2020-06-11,0.0,177.0,Other cities
2690,DENIZLI,2020-06-12,0.0,177.0,Other cities
2691,DENIZLI,2020-06-13,0.0,178.0,Other cities
2692,DENIZLI,2020-06-14,0.0,172.0,Other cities
2693,DENIZLI,2020-06-15,0.0,180.0,Other cities
2694,DIYARBAKIR,2020-02-28,5.0,27.0,Other cities
2695,DIYARBAKIR,2020-02-29,5.0,30.0,Other cities
2696,DIYARBAKIR,2020-03-01,5.0,27.0,Other cities
2697,DIYARBAKIR,2020-03-02,5.0,22.0,Other cities
2698,DIYARBAKIR,2020-03-03,5.0,19.0,Other cities
2699,DIYARBAKIR,2020-03-04,5.0,17.0,Other cities
2700,DIYARBAKIR,2020-03-05,5.0,16.0,Other cities
2701,DIYARBAKIR,2020-03-06,5.0,18.0,Other cities
2702,DIYARBAKIR,2020-03-07,5.0,24.0,Other cities
2703,DIYARBAKIR,2020-03-08,5.0,21.0,Other cities
2704,DIYARBAKIR,2020-03-09,5.0,20.0,Other cities
2705,DIYARBAKIR,2020-03-10,5.0,21.0,Other cities
2706,DIYARBAKIR,2020-03-11,0.0,15.0,Other cities
2707,DIYARBAKIR,2020-03-12,0.0,16.0,Other cities
2708,DIYARBAKIR,2020-03-13,0.0,20.0,Other cities
2709,DIYARBAKIR,2020-03-14,0.0,16.0,Other cities
2710,DIYARBAKIR,2020-03-15,0.0,15.0,Other cities
2711,DIYARBAKIR,2020-03-16,0.0,14.0,Other cities
2712,DIYARBAKIR,2020-03-17,0.0,14.0,Other cities
2713,DIYARBAKIR,2020-03-18,0.0,15.0,Other cities
2714,DIYARBAKIR,2020-03-19,0.0,15.0,Other cities
2715,DIYARBAKIR,2020-03-20,0.0,18.0,Other cities
2716,DIYARBAKIR,2020-03-21,0.0,19.0,Other cities
2717,DIYARBAKIR,2020-03-22,0.0,19.0,Other cities
2718,DIYARBAKIR,2020-03-23,0.0,19.0,Other cities
2719,DIYARBAKIR,2020-03-24,0.0,21.0,Other cities
2720,DIYARBAKIR,2020-03-25,0.0,19.0,Other cities
2721,DIYARBAKIR,2020-03-26,0.0,19.0,Other cities
2722,DIYARBAKIR,2020-03-27,0.0,20.0,Other cities
2723,DIYARBAKIR,2020-03-28,0.0,21.0,Other cities
2724,DIYARBAKIR,2020-03-29,0.0,22.0,Other cities
2725,DIYARBAKIR,2020-03-30,0.0,22.0,Other cities
2726,DIYARBAKIR,2020-03-31,0.0,21.0,Other cities
2727,DIYARBAKIR,2020-04-01,0.0,21.0,Other cities
2728,DIYARBAKIR,2020-04-02,0.0,21.0,Other cities
2729,DIYARBAKIR,2020-04-03,0.0,21.0,Other cities
2730,DIYARBAKIR,2020-04-04,0.0,24.0,Other cities
2731,DIYARBAKIR,2020-04-05,0.0,27.0,Other cities
2732,DIYARBAKIR,2020-04-06,0.0,26.0,Other cities
2733,DIYARBAKIR,2020-04-07,0.0,26.0,Other cities
2734,DIYARBAKIR,2020-04-08,0.0,26.0,Other cities
2735,DIYARBAKIR,2020-04-09,0.0,26.0,Other cities
2736,DIYARBAKIR,2020-04-10,0.0,26.0,Other cities
2737,DIYARBAKIR,2020-04-11,0.0,26.0,Other cities
2738,DIYARBAKIR,2020-04-12,0.0,26.0,Other cities
2739,DIYARBAKIR,2020-04-13,0.0,26.0,Other cities
2740,DIYARBAKIR,2020-04-14,0.0,26.0,Other cities
2741,DIYARBAKIR,2020-04-15,0.0,26.0,Other cities
2742,DIYARBAKIR,2020-04-16,0.0,26.0,Other cities
2743,DIYARBAKIR,2020-04-17,0.0,39.0,Other cities
2744,DIYARBAKIR,2020-04-18,0.0,26.0,Other cities
2745,DIYARBAKIR,2020-04-19,0.0,26.0,Other cities
2746,DIYARBAKIR,2020-04-20,0.0,26.0,Other cities
2747,DIYARBAKIR,2020-04-21,0.0,26.0,Other cities
2748,DIYARBAKIR,2020-04-22,0.0,25.0,Other cities
2749,DIYARBAKIR,2020-04-23,0.0,25.0,Other cities
2750,DIYARBAKIR,2020-04-24,0.0,25.0,Other cities
2751,DIYARBAKIR,2020-04-25,0.0,25.0,Other cities
2752,DIYARBAKIR,2020-04-26,0.0,27.0,Other cities
2753,DIYARBAKIR,2020-04-27,0.0,25.0,Other cities
2754,DIYARBAKIR,2020-04-28,0.0,24.0,Other cities
2755,DIYARBAKIR,2020-04-29,0.0,24.0,Other cities
2756,DIYARBAKIR,2020-04-30,0.0,24.0,Other cities
2757,DIYARBAKIR,2020-05-01,0.0,24.0,Other cities
2758,DIYARBAKIR,2020-05-02,0.0,24.0,Other cities
2759,DIYARBAKIR,2020-05-03,0.0,24.0,Other cities
2760,DIYARBAKIR,2020-05-04,0.0,24.0,Other cities
2761,DIYARBAKIR,2020-05-05,0.0,23.0,Other cities
2762,DIYARBAKIR,2020-05-06,0.0,23.0,Other cities
2763,DIYARBAKIR,2020-05-07,0.0,23.0,Other cities
2764,DIYARBAKIR,2020-05-08,0.0,23.0,Other cities
2765,DIYARBAKIR,2020-05-09,0.0,23.0,Other cities
